Date,rstar,g,z,output gap,real rate gap,,,All results are output from the Stage 3 model.,,,,,,,,,,,,,,,Standard Errors,Date,y*,r*,g
1991-07-01,2.95894001996371,2.81565946482371,-0.158541111731818,-2.5152681754214,-0.45283470921005,,,,,,,,,,,,,,,,,,,1991-07-01,1.5172157220339,1.0618934772764,0.395434784761947
1991-10-01,2.81878133741478,2.71395294613048,-0.186090951855829,-2.50073164463936,-1.1460761253181,,,,,,,,,,,,,,,,,,,1991-10-01,1.54576754399516,1.06297792785472,0.395305731008749
1992-01-01,2.89704771788863,2.77586382223404,-0.176371918996574,-2.22787183759453,-1.9455554477621,,,,,,,,,,,,,,,,,,,1992-01-01,1.54492966923297,1.06383309044715,0.395313072956982
1992-04-01,2.87696894901516,2.77164863666789,-0.191783659902623,-1.85467249914188,-2.12558931253443,,,,,,,,,,,,,,,,,,,1992-04-01,1.5506199174538,1.06482977446995,0.395291331836191
1992-07-01,2.79386896647292,2.74895686899563,-0.249759454507053,-1.5782689721475,-2.27902883854443,,,,,,,,,,,,,,,,,,,1992-07-01,1.5589519598191,1.06612893353769,0.39510838887034
1992-10-01,2.82207134054432,2.72140512455013,-0.191051955605329,-1.00439533357167,-2.48221270429965,,,,,,,,,,,,,,,,,,,1992-10-01,1.56060156894531,1.06776761295872,0.394673482936446
1993-01-01,2.59884424339256,2.54142048228501,-0.215001145301889,-0.815410655053711,-2.18008545111984,,,,,,,,,,,,,,,,,,,1993-01-01,1.59967013134137,1.07054773217566,0.393705918975395
1993-04-01,2.57330531571151,2.48338758310127,-0.176286397961829,-0.557592770705924,-2.24983171392948,,,,,,,,,,,,,,,,,,,1993-04-01,1.62079103138851,1.07390457828322,0.392560569907519
1993-07-01,2.42004052238777,2.42480648598087,-0.264690554824231,-0.623017142431308,-2.00014810492318,,,,,,,,,,,,,,,,,,,1993-07-01,1.64869793087279,1.07793221070136,0.39144115550489
1993-10-01,2.51223007455164,2.53445925587364,-0.293907886358292,-0.38735360015869,-1.94802636338965,,,,,,,,,,,,,,,,,,,1993-10-01,1.62064866587569,1.08171380107902,0.390617320838497
1994-01-01,2.46013617257963,2.53279945224042,-0.344164063785307,-0.141167754420849,-1.43051212846971,,,,,,,,,,,,,,,,,,,1994-01-01,1.615096592542,1.08581653242132,0.389988180538457
1994-04-01,2.62553591174737,2.59835659637243,-0.251348798142367,0.470706548448788,-0.742399928516734,,,,,,,,,,,,,,,,,,,1994-04-01,1.58457747693347,1.08976492310633,0.389550336484704
1994-07-01,2.51418267174324,2.53730092475009,-0.295101567761656,0.576872334009863,-0.0566587426155105,,,,,,,,,,,,,,,,,,,1994-07-01,1.59148003932629,1.09442496746754,0.389285743023364
1994-10-01,2.59963148439835,2.63106807577936,-0.313471177667417,0.658719863881174,0.589441225384927,,,,,,,,,,,,,,,,,,,1994-10-01,1.5579898729899,1.09892014792135,0.389210235731664
1995-01-01,2.50825235532938,2.56159454023839,-0.327929628328028,0.616889518228277,1.29855156029547,,,,,,,,,,,,,,,,,,,1995-01-01,1.56307794698565,1.10428713304464,0.389394703735433
1995-04-01,2.48092225222261,2.52319345821456,-0.312742285649329,0.461550591301148,1.63362577368008,,,,,,,,,,,,,,,,,,,1995-04-01,1.56835027584468,1.11026541193205,0.389942133500072
1995-07-01,2.54667956971452,2.62255499178678,-0.356997457237709,0.184594885857564,1.40935228245533,,,,,,,,,,,,,,,,,,,1995-07-01,1.53790371724088,1.11594526419706,0.390733092326069
1995-10-01,2.58443431979469,2.65195980922605,-0.351799543200071,0.0932166590931729,1.29384487601806,,,,,,,,,,,,,,,,,,,1995-10-01,1.52127769574689,1.12165347652192,0.391758240120521
1996-01-01,2.58514885638932,2.70323388331732,-0.407855351358298,-0.138541721995466,1.04625705215141,,,,,,,,,,,,,,,,,,,1996-01-01,1.50481637372375,1.12718217329713,0.392942917455996
1996-04-01,2.85330815147352,2.90500160390816,-0.363092056317927,0.0841353020680344,0.763720649392679,,,,,,,,,,,,,,,,,,,1996-04-01,1.45173067854515,1.13125388794703,0.393850410813816
1996-07-01,2.85406708366341,2.91319603818287,-0.371405952200991,0.201790394969976,0.852013553868568,,,,,,,,,,,,,,,,,,,1996-07-01,1.43871995087695,1.13544416901085,0.394811938984798
1996-10-01,2.97179900489136,2.96207965582842,-0.307797676805538,0.419243940838328,0.637726694398173,,,,,,,,,,,,,,,,,,,1996-10-01,1.42448197054937,1.13939483128213,0.395774329870226
1997-01-01,2.89122671591832,2.95765135405051,-0.383466976830313,0.203150315527296,0.718247340025407,,,,,,,,,,,,,,,,,,,1997-01-01,1.42333223578702,1.14358682339125,0.396878148394857
1997-04-01,3.16330691444758,3.14259092254173,-0.316150750108772,0.46987782985309,0.661150555354339,,,,,,,,,,,,,,,,,,,1997-04-01,1.39801406912549,1.14621451771485,0.39751446743912
1997-07-01,3.12790687062615,3.23422219538126,-0.453004385076169,0.297127474379181,0.927608455488183,,,,,,,,,,,,,,,,,,,1997-07-01,1.38946717682133,1.14835226043822,0.3979510999459
1997-10-01,3.1242920190573,3.23253774525382,-0.454754223650662,0.342632658147409,1.15496955745318,,,,,,,,,,,,,,,,,,,1997-10-01,1.38637694184452,1.15055315586746,0.398421917377099
1998-01-01,3.16537405166656,3.28776337111249,-0.474817670014035,0.267874087121982,1.22714780248974,,,,,,,,,,,,,,,,,,,1998-01-01,1.38319332479427,1.15231284894675,0.398775776049826
1998-04-01,3.20135071156845,3.32281982746731,-0.477655306583566,0.216791946691842,1.38265965609955,,,,,,,,,,,,,,,,,,,1998-04-01,1.38202728994286,1.15360658951709,0.398972248689808
1998-07-01,3.34527627096476,3.41925408695961,-0.440501176109015,0.304008986789768,1.15406217651063,,,,,,,,,,,,,,,,,,,1998-07-01,1.38420474570115,1.15372791370022,0.398732017904349
1998-10-01,3.5183262606868,3.5718295158574,-0.436381778559627,0.419965475792992,0.2594700457865,,,,,,,,,,,,,,,,,,,1998-10-01,1.39804225033921,1.15232434514268,0.397920090835891
1999-01-01,3.47667043489102,3.57095316497487,-0.477067313958025,0.392539464003676,0.208798911145387,,,,,,,,,,,,,,,,,,,1999-01-01,1.40214621557584,1.15075748518133,0.39704101382224
1999-04-01,3.49226285889111,3.55616874656337,-0.445105671301792,0.449824927277973,0.168626849611103,,,,,,,,,,,,,,,,,,,1999-04-01,1.40241920366509,1.1489554330295,0.396118959444737
1999-07-01,3.61650967431333,3.64836690188126,-0.422940095877343,0.535211146116922,0.400064456507862,,,,,,,,,,,,,,,,,,,1999-07-01,1.41655180302258,1.14604551874165,0.394884981510679
1999-10-01,3.82694854530704,3.77119785230962,-0.348498910375265,0.874309463242412,0.265754996382678,,,,,,,,,,,,,,,,,,,1999-10-01,1.44630123906109,1.14192174381199,0.393388443973377
2000-01-01,3.70368710833889,3.63496404609475,-0.320923100978988,0.908222076837319,0.513217230332258,,,,,,,,,,,,,,,,,,,2000-01-01,1.43240842210242,1.13844702179832,0.392216682020555
2000-04-01,3.89592046097337,3.85909148140426,-0.376842289304027,0.774514492907883,0.962854260762734,,,,,,,,,,,,,,,,,,,2000-04-01,1.4798161363259,1.13352286999278,0.390941627347348
2000-07-01,3.71604663930391,3.67591517621037,-0.3539044136252,0.712547519290069,1.2958720566825,,,,,,,,,,,,,,,,,,,2000-07-01,1.4563247989382,1.12978384053881,0.390194892296075
2000-10-01,3.71785638955801,3.67198446136189,-0.347742599661943,0.416141744755464,1.21867258718291,,,,,,,,,,,,,,,,,,,2000-10-01,1.45731307398027,1.12622223681684,0.389760820600773
2001-01-01,3.55425483653898,3.4691215847634,-0.286735602528456,0.12022670888291,0.313539097512139,,,,,,,,,,,,,,,,,,,2001-01-01,1.42630846621626,1.12379174522437,0.38967874414975
2001-04-01,3.50403443995964,3.51895110904271,-0.392126947044801,-0.519058544204313,-1.02109188439857,,,,,,,,,,,,,,,,,,,2001-04-01,1.43251483380468,1.12137022619264,0.389778959530224
2001-07-01,3.15912599092791,3.30486678214034,-0.500002524009493,-1.10423199088837,-1.32892504098095,,,,,,,,,,,,,,,,,,,2001-07-01,1.402427918329,1.12022216473108,0.390044231405898
2001-10-01,3.13614846153033,3.21577585221479,-0.424339114572699,-1.15183613265754,-2.71339446502078,,,,,,,,,,,,,,,,,,,2001-10-01,1.39294825852209,1.11951314572708,0.390358909646087
2002-01-01,3.07346821022935,3.22252842986205,-0.49449577900838,-1.2756377318351,-2.72388218435149,,,,,,,,,,,,,,,,,,,2002-01-01,1.39448098329902,1.11899864399771,0.39070531538531
2002-04-01,3.06547679699961,3.1067353546633,-0.374281799639023,-0.77654217414829,-2.87035993583001,,,,,,,,,,,,,,,,,,,2002-04-01,1.38916826829801,1.11912915969329,0.39099228074776
2002-07-01,2.93814613290515,2.97619140694314,-0.357074994284866,-0.575464552935387,-3.02131322654244,,,,,,,,,,,,,,,,,,,2002-07-01,1.38126566819614,1.12005780514053,0.391118866990055
2002-10-01,2.67939412552051,2.82397059536793,-0.447289039651854,-0.724532470716554,-2.94683794031343,,,,,,,,,,,,,,,,,,,2002-10-01,1.37680778944036,1.12186961082459,0.391061756092651
2003-01-01,2.56755309855782,2.76193067476883,-0.490439841714889,-0.724381068055322,-3.03713314669857,,,,,,,,,,,,,,,,,,,2003-01-01,1.37936414560056,1.12410454931215,0.390934232792818
2003-04-01,2.56544316836842,2.74636441839564,-0.475314906985139,-0.441785607920906,-2.86702226230888,,,,,,,,,,,,,,,,,,,2003-04-01,1.37862326819661,1.12644594007353,0.390822696593703
2003-07-01,2.74593028330986,2.85893754528027,-0.419468077342112,0.152996971385505,-3.20810555088712,,,,,,,,,,,,,,,,,,,2003-07-01,1.37692121556448,1.12839725758409,0.390753726328217
2003-10-01,2.74043087182671,2.84380174278815,-0.408209219840052,0.674992306480249,-3.3149196682909,,,,,,,,,,,,,,,,,,,2003-10-01,1.3777647550019,1.13052528868852,0.390684521775747
2004-01-01,2.6566134895665,2.72733987622691,-0.363080727749147,1.09192575267195,-3.46484517701081,,,,,,,,,,,,,,,,,,,2004-01-01,1.37476437815087,1.13318940346093,0.390591336036889
2004-04-01,2.63885605678094,2.69644751025394,-0.346634319751637,1.33923826631622,-3.63149012775528,,,,,,,,,,,,,,,,,,,2004-04-01,1.37481261416679,1.13607033802534,0.390494736164382
2004-07-01,2.55317920745946,2.72156572113237,-0.460121900254821,1.30480656251927,-3.01414644319106,,,,,,,,,,,,,,,,,,,2004-07-01,1.37541977074976,1.13898870967086,0.390406594156758
2004-10-01,2.61710340909074,2.72612619260258,-0.401247025055822,1.72435474014378,-2.63643671403885,,,,,,,,,,,,,,,,,,,2004-10-01,1.37800456770844,1.14186909406139,0.390321357272695
2005-01-01,2.72897784076805,2.75107774274417,-0.316998798800281,2.19104282086755,-2.37203538101818,,,,,,,,,,,,,,,,,,,2005-01-01,1.38560547172567,1.14464230859275,0.390240671671593
2005-04-01,2.55572697485947,2.69494217090967,-0.428096699054697,2.03188265785138,-1.62793233071341,,,,,,,,,,,,,,,,,,,2005-04-01,1.384071038062,1.14763744639651,0.390173967661203
2005-07-01,2.5094636825078,2.72937404782337,-0.512482757297747,1.84757064659641,-1.07357418082542,,,,,,,,,,,,,,,,,,,2005-07-01,1.38895253409074,1.15049429371121,0.390108786235694
2005-10-01,2.5607348315429,2.68987065179332,-0.417473687075761,2.05016872080148,-0.701523556511041,,,,,,,,,,,,,,,,,,,2005-10-01,1.39142493709007,1.15324301295281,0.390026552804376
2006-01-01,2.70365811230235,2.84555009364046,-0.446917742854911,2.01662910621542,-0.20992021074469,,,,,,,,,,,,,,,,,,,2006-01-01,1.41967629303266,1.15544196892456,0.389975264885244
2006-04-01,2.67629541174133,2.73730476057591,-0.35443186526269,2.17511422171322,-0.00106418934107699,,,,,,,,,,,,,,,,,,,2006-04-01,1.41652170467487,1.15776668777647,0.389986077733804
2006-07-01,2.50678410066653,2.69880114649491,-0.481312207678379,1.57756544551091,0.382018532929336,,,,,,,,,,,,,,,,,,,2006-07-01,1.41064222405309,1.16009207330085,0.390041625720732
2006-10-01,2.54084360893429,2.80766615356508,-0.567787376875404,1.1553583217875,0.583506639026494,,,,,,,,,,,,,,,,,,,2006-10-01,1.4287955082198,1.1620977581044,0.39029393736733
2007-01-01,2.55421174754865,2.74399255412865,-0.483920214032398,1.16500853982939,0.474412266146147,,,,,,,,,,,,,,,,,,,2007-01-01,1.42726971219881,1.16410499995229,0.390790015796106
2007-04-01,2.47729211313484,2.79871106583571,-0.621423853696965,0.620936054795607,0.920053032750984,,,,,,,,,,,,,,,,,,,2007-04-01,1.43710632388861,1.16610749587636,0.391743209438353
2007-07-01,2.49519295695852,2.80603377125586,-0.611630665030259,0.482415842789578,0.7627894776808,,,,,,,,,,,,,,,,,,,2007-07-01,1.44903483325048,1.16830413727451,0.393354257783883
2007-10-01,2.59837642251998,2.80630378823398,-0.508746160634041,0.586205323304625,-0.215072677543664,,,,,,,,,,,,,,,,,,,2007-10-01,1.46585082457842,1.17092761788594,0.395800357097636
2008-01-01,2.3035879947857,2.62125712427714,-0.598652041108736,0.0671104259351978,-1.15034720376431,,,,,,,,,,,,,,,,,,,2008-01-01,1.43787521333418,1.17404997357686,0.398598991927058
2008-04-01,2.2963766661432,2.6662165042613,-0.655642123376946,-0.280699257534366,-2.28567914207742,,,,,,,,,,,,,,,,,,,2008-04-01,1.45712308770738,1.17780216005967,0.402093876855383
2008-07-01,2.02133457200717,2.41982701208597,-0.657883261821867,-0.455901431379743,-2.18031602584684,,,,,,,,,,,,,,,,,,,2008-07-01,1.42325771870458,1.18182965553882,0.405040927884729
2008-10-01,1.11034450732676,1.94127501445256,-1.03902344877539,-1.95542289785351,-1.97163444554912,,,,,,,,,,,,,,,,,,,2008-10-01,1.37415660343232,1.18534209830828,0.40580129665293
2009-01-01,0.791267933903417,1.70796579228731,-1.09978146235959,-2.72057643739311,-1.45403656380723,,,,,,,,,,,,,,,,,,,2009-01-01,1.40083984615839,1.18864178696771,0.405281236698725
2009-04-01,0.847048156649624,1.59173507050425,-0.91531128736281,-2.52226048138641,-1.48431335737681,,,,,,,,,,,,,,,,,,,2009-04-01,1.42790364468984,1.19197473176399,0.404399842098603
2009-07-01,0.853725543508757,1.55606193057781,-0.869136815711149,-2.34108813797684,-1.35911371660032,,,,,,,,,,,,,,,,,,,2009-07-01,1.44174220597026,1.19541137231726,0.403605137007129
2009-10-01,1.12876064421457,1.60150710163224,-0.644418333566212,-1.45150428230863,-2.3719264950762,,,,,,,,,,,,,,,,,,,2009-10-01,1.43384661312014,1.19909038182133,0.403255782799341
2010-01-01,0.981296221057995,1.54145670833751,-0.725395324422828,-1.26067902345017,-2.554214020705,,,,,,,,,,,,,,,,,,,2010-01-01,1.45063593474169,1.20279431458344,0.402873499526741
2010-04-01,0.989030127183139,1.58563334230394,-0.766573520266232,-0.93808945818455,-2.37896779067651,,,,,,,,,,,,,,,,,,,2010-04-01,1.45254630475426,1.2066806156811,0.402703444898374
2010-07-01,0.900599584126881,1.58160621618173,-0.850545253634107,-0.695948739620576,-2.09753066229367,,,,,,,,,,,,,,,,,,,2010-07-01,1.46009649073752,1.21064972871804,0.402540531382911
2010-10-01,0.879488160730609,1.52069091795559,-0.804211627220888,-0.234295693693525,-1.76954654253771,,,,,,,,,,,,,,,,,,,2010-10-01,1.47534848434618,1.21466308999538,0.402169236014564
2011-01-01,0.732828038077383,1.33453031088182,-0.744755851532054,0.0236043450042871,-1.74942421062403,,,,,,,,,,,,,,,,,,,2011-01-01,1.52250635478874,1.21866064657405,0.401313725610185
2011-04-01,0.893055155049854,1.37196986296205,-0.625981580206366,0.415658588615656,-2.28907683252911,,,,,,,,,,,,,,,,,,,2011-04-01,1.52369411888521,1.22287605944412,0.400609345453611
2011-07-01,0.735589175163903,1.26617888684442,-0.666316431107944,0.418945809900265,-2.44274926838814,,,,,,,,,,,,,,,,,,,2011-07-01,1.55932475672979,1.22716999748356,0.399819238156166
2011-10-01,0.853634578789752,1.40941336596103,-0.706859376546608,0.554669977311391,-2.61190194771429,,,,,,,,,,,,,,,,,,,2011-10-01,1.53127741602411,1.23165620843462,0.399473148201329
2012-01-01,0.984486896909983,1.4165378719893,-0.583895268415282,1.22156700209825,-2.90350656232161,,,,,,,,,,,,,,,,,,,2012-01-01,1.52093435857395,1.23623216405829,0.399260960178634
2012-04-01,0.84739009185732,1.3912377611217,-0.692979943718264,1.22818713686002,-2.544338478393,,,,,,,,,,,,,,,,,,,2012-04-01,1.53069270128593,1.24093023241697,0.398943100129073
2012-07-01,0.674083204423392,1.3277987942369,-0.796047590665777,1.10840248779721,-2.2148285965108,,,,,,,,,,,,,,,,,,,2012-07-01,1.55586331632952,1.2458115611871,0.398464910027827
2012-10-01,0.635025221279813,1.26120812489988,-0.761376787427817,1.22838318986021,-2.24426765650404,,,,,,,,,,,,,,,,,,,2012-10-01,1.58208784659075,1.25093734714581,0.397990173411886
2013-01-01,0.746028624025646,1.38721941028193,-0.78989231780121,1.32272555708494,-2.13270979872302,,,,,,,,,,,,,,,,,,,2013-01-01,1.5589228481547,1.25616406800563,0.397763202471587
2013-04-01,0.614089474178553,1.33981522596239,-0.869345841447459,1.30194977132419,-1.89698278675272,,,,,,,,,,,,,,,,,,,2013-04-01,1.57461808117009,1.26154987363741,0.39760809456147
2013-07-01,0.738612321752183,1.4164913357401,-0.829718318919395,1.56552412108067,-2.15935126292424,,,,,,,,,,,,,,,,,,,2013-07-01,1.55928119401303,1.26701032201727,0.397645562567004
2013-10-01,0.824721356700404,1.48031021606129,-0.814269162316833,1.84148410137743,-2.23093322030259,,,,,,,,,,,,,,,,,,,2013-10-01,1.54685425834696,1.27249135479032,0.397765749244002
2014-01-01,0.552742275052294,1.31669617650554,-0.905095768828015,1.64682101655114,-1.89943072226297,,,,,,,,,,,,,,,,,,,2014-01-01,1.59797596012626,1.27837207836888,0.397949558977605
2014-04-01,0.82874399876455,1.51068258483604,-0.843874623282575,1.90280780377202,-2.30821314801806,,,,,,,,,,,,,,,,,,,2014-04-01,1.56383836700467,1.28409150130745,0.398375638392747
2014-07-01,0.936544933283597,1.63635915068502,-0.875222022439959,2.15770974383656,-2.40151240234702,,,,,,,,,,,,,,,,,,,2014-07-01,1.5403967522348,1.28959201132637,0.398914676317534
2014-10-01,0.828337479213773,1.61773438512807,-0.962808248718776,2.17864975932241,-2.12369635704374,,,,,,,,,,,,,,,,,,,2014-10-01,1.54885267236888,1.29520150030353,0.399547820685315
2015-01-01,0.839660901740572,1.70987464310715,-1.05350196260634,2.13155569912294,-1.97557304973406,,,,,,,,,,,,,,,,,,,2015-01-01,1.54070368645624,1.30075853062113,0.400269551891014
2015-04-01,0.931316286261552,1.70536134504295,-0.956849481762944,2.50756875450236,-2.06331877841213,,,,,,,,,,,,,,,,,,,2015-04-01,1.5412468245678,1.30639309791759,0.401052978818288
2015-07-01,0.857801254267959,1.70080549199035,-1.02532030080831,2.38110322286832,-1.92246672649696,,,,,,,,,,,,,,,,,,,2015-07-01,1.54767221698708,1.31220873910625,0.401896165827338
2015-10-01,0.75439682520934,1.66693408096985,-1.09122250842307,2.16668763898474,-1.77330717746155,,,,,,,,,,,,,,,,,,,2015-10-01,1.56071895768919,1.31829997952216,0.402841626008183
2016-01-01,0.857995032248849,1.70336867478637,-1.02796446331828,2.28609200978531,-1.92504206665013,,,,,,,,,,,,,,,,,,,2016-01-01,1.55997281753503,1.32445941059458,0.403876599482905
2016-04-01,0.883354186690334,1.67445590479259,-0.970593264790242,2.39994155773184,-2.03958932229198,,,,,,,,,,,,,,,,,,,2016-04-01,1.56966907824876,1.33085170720393,0.405051709036745
2016-07-01,0.918449660027829,1.74745033908267,-1.01631678766341,2.30648150260129,-2.16214543097091,,,,,,,,,,,,,,,,,,,2016-07-01,1.56752607813347,1.33728071133265,0.406344525330161
2016-10-01,0.878802032691173,1.77207067550754,-1.08322390259771,2.20468065543832,-2.16333366913834,,,,,,,,,,,,,,,,,,,2016-10-01,1.57257644377982,1.34388206894702,0.407792623811105
2017-01-01,0.894243576766695,1.76985006294097,-1.06532370971767,2.28750201082175,-1.96535793623184,,,,,,,,,,,,,,,,,,,2017-01-01,1.58256767268306,1.35072816612693,0.409443403092939
2017-04-01,0.844007161221278,1.8046467428235,-1.1540867987954,2.10575468693594,-1.44996230906808,,,,,,,,,,,,,,,,,,,2017-04-01,1.59159874796951,1.35774653488619,0.411335265792639
2017-07-01,0.87530212773704,1.87713079297025,-1.20304573425337,2.05490394194589,-1.14199403456978,,,,,,,,,,,,,,,,,,,2017-07-01,1.5934677935488,1.36474065848565,0.413465009891148
2017-10-01,1.05796499424479,1.99030275603045,-1.14568618083615,2.33606074415354,-1.37255442027821,,,,,,,,,,,,,,,,,,,2017-10-01,1.58885032505651,1.37147754936832,0.415766747253986
2018-01-01,1.18696511112505,2.01892746173688,-1.04837916500557,2.69783283211018,-1.42501767864147,,,,,,,,,,,,,,,,,,,2018-01-01,1.59472571737356,1.37824139885832,0.418316876605554
2018-04-01,1.1589400626437,2.02731079073846,-1.08568618465912,2.62338702698821,-1.29886114577957,,,,,,,,,,,,,,,,,,,2018-04-01,1.60646677174817,1.38524516568265,0.421193466496411
2018-07-01,1.08992654737332,2.08544402458762,-1.21906446488538,2.26716407602567,-1.05281874924538,,,,,,,,,,,,,,,,,,,2018-07-01,1.61803995759015,1.39238816925392,0.424388053547408
2018-10-01,1.03136734169525,2.02158003879033,-1.20691385170744,2.17314025578196,-0.708373834510366,,,,,,,,,,,,,,,,,,,2018-10-01,1.63756317122068,1.39999048685109,0.428057900368396
2019-01-01,1.02845420858637,2.0751436157222,-1.26913225326847,1.87997152786875,-0.279764766626623,,,,,,,,,,,,,,,,,,,2019-01-01,1.65246159611988,1.40764246297994,0.432156848890002
2019-04-01,1.126380150624,2.16080037764576,-1.26604496002162,1.83754510742403,-0.286684515726458,,,,,,,,,,,,,,,,,,,2019-04-01,1.66310444686465,1.41509649877039,0.436673617672535
2019-07-01,1.24082581813093,2.29416010531838,-1.29925437649817,1.81289468150624,-0.671506580221411,,,,,,,,,,,,,,,,,,,2019-07-01,1.6722087411821,1.4221824801261,0.441599652535299
2019-10-01,1.19866382069092,2.31139677970376,-1.36050071557854,1.70160470836049,-1.04590724633446,,,,,,,,,,,,,,,,,,,2019-10-01,1.67812171851365,1.42933843566476,0.447139864502444
2020-01-01,1.21943227962961,2.30826155305037,-1.33626095264956,1.72665231569215,-1.49346715682753,,,,,,,,,,,,,,,,,,,2020-01-01,1.78858907286939,1.43581240270427,0.451367926843259
2020-04-01,1.18681543417209,2.28665040327236,-1.34495006376674,-0.921414305201242,-2.05255969708432,,,,,,,,,,,,,,,,,,,2020-04-01,1.85889218705171,1.44257937088072,0.455534644460563
2020-07-01,1.25725292071648,2.33887260587429,-1.33233268412838,5.1788718603197,-2.47751265588756,,,,,,,,,,,,,,,,,,,2020-07-01,1.91592009317298,1.44880470304321,0.45957007069062
2020-10-01,1.23575543205871,2.32279718322641,-1.33603156204686,5.90107665998129,-2.5837463785759,,,,,,,,,,,,,,,,,,,2020-10-01,1.94841848189416,1.45559051336819,0.464241962224116
2021-01-01,1.35439690361905,2.35273721439826,-1.25053951193705,6.52531255722751,-3.1674202964388,,,,,,,,,,,,,,,,,,,2021-01-01,1.98967766439303,1.46234545354327,0.469427552028707
2021-04-01,1.39139270677031,2.25783766702092,-1.10847150383653,6.89520400128122,-4.86238014083057,,,,,,,,,,,,,,,,,,,2021-04-01,1.98939357668295,1.46966302568522,0.475506985320532
2021-07-01,1.35207261638316,2.2621828270406,-1.15260252912002,6.43887681124073,-5.21544937782893,,,,,,,,,,,,,,,,,,,2021-07-01,2.01811067687606,1.47727945672754,0.482293678322454
2021-10-01,1.590492405805,2.45566762772426,-1.1284079409119,6.69784641765139,-6.28977638097282,,,,,,,,,,,,,,,,,,,2021-10-01,2.08539224616065,1.48407283546019,0.489392606210757
2022-01-01,1.31456754330221,2.21310241618547,-1.13576606811694,5.75622879458526,-6.54132129352597,,,,,,,,,,,,,,,,,,,2022-01-01,2.11184265606086,1.49120807544268,0.49646887510324
2022-04-01,1.10237515075726,2.07738938856909,-1.19769781721229,4.06509501531823,-5.36210577097724,,,,,,,,,,,,,,,,,,,2022-04-01,2.1457845428444,1.4987438983956,0.503668432758863
2022-07-01,1.18956928721729,2.15990797274052,-1.20186775811407,3.67992758470653,-4.02862426457489,,,,,,,,,,,,,,,,,,,2022-07-01,2.19707990422022,1.50629778524739,0.511342064152088
2022-10-01,1.13124200064797,2.12963759313017,-1.22667986343955,3.40102353761418,-2.32686790800695,,,,,,,,,,,,,,,,,,,2022-10-01,2.22665227744242,1.51435644106606,0.520187404664592
2023-01-01,1.06711607646728,2.10370311918657,-1.26209129490914,3.14649481731222,-1.11249892767075,,,,,,,,,,,,,,,,,,,2023-01-01,2.23959308644306,1.52323410524219,0.530575785145294
2023-04-01,0.891807304570285,2.14550385353024,-1.48368158708066,2.15329801357473,-0.177623205391265,,,,,,,,,,,,,,,,,,,2023-04-01,2.24109187537243,1.53296987916666,0.542647691828565
2023-07-01,0.853889042860799,2.37713047759067,-1.77805544618319,0.755284958670636,0.856938309099672,,,,,,,,,,,,,,,,,,,2023-07-01,2.24507440938563,1.54309975664111,0.556396307058048
2023-10-01,0.762904150006411,2.39809643022773,-1.89225371500531,0.334393234707458,1.67015255210449,,,,,,,,,,,,,,,,,,,2023-10-01,2.24604530494447,1.55386822169933,0.571847312184269
2024-01-01,0.766620424850092,2.2649156416186,-1.7410804764271,0.701801960660216,1.95691291678008,,,,,,,,,,,,,,,,,,,2024-01-01,2.23769434378189,1.56552165824554,0.589054774938165
2024-04-01,0.741496184100607,2.32012424631449,-1.82733135042072,0.09709280112129,2.19774563519582,,,,,,,,,,,,,,,,,,,2024-04-01,2.21649891227246,1.56552165824554,0.589054774938165
